2015-06-03 10:53:10.670;0,375612042
2015-06-03 10:53:10.691;0,375505061
2015-06-03 10:53:10.714;0,377580486
2015-06-03 10:53:10.738;0,375668168
2015-06-03 10:53:10.759;0,375533073
2015-06-03 10:53:10.793;0,374858526
2015-06-03 10:53:10.816;0,37605919
2015-06-03 10:53:10.838;0,375840474
2015-06-03 10:53:10.860;0,375947145
2015-06-03 10:53:10.884;0,375663827
2015-06-03 10:53:10.905;0,376347159
2015-06-03 10:53:10.928;0,376202761
2015-06-03 10:53:10.951;0,376188807
2015-06-03 10:53:10.973;0,376189324
2015-06-03 10:53:10.995;0,375938152
2015-06-03 10:53:11.018;0,378180197
2015-06-03 10:53:11.041;0,378338963
2015-06-03 10:53:11.063;0,377394019
2015-06-03 10:53:11.085;0,375793134
2015-06-03 10:53:11.109;0,374760848
2015-06-03 10:53:11.131;0,375296062
2015-06-03 10:53:11.152;0,374672473
2015-06-03 10:53:11.174;0,382782019
2015-06-03 10:53:11.197;0,37589598
2015-06-03 10:53:11.220;0,375746827
2015-06-03 10:53:11.243;0,376217335
2015-06-03 10:53:11.267;0,376356875
2015-06-03 10:53:11.289;0,375965957
2015-06-03 10:53:11.310;0,376138366
2015-06-03 10:53:11.333;0,375584341
2015-06-03 10:53:11.357;0,375649356
2015-06-03 10:53:11.378;0,376314703
2015-06-03 10:53:11.399;0,38404253
2015-06-03 10:53:11.425;0,374649526
2015-06-03 10:53:11.447;0,377552784
2015-06-03 10:53:11.469;0,37430047
2015-06-03 10:53:11.492;0,376379719
2015-06-03 10:53:11.514;0,376905732
2015-06-03 10:53:11.536;0,376398531
2015-06-03 10:53:11.557;0,375737835
2015-06-03 10:53:11.581;0,375821559
2015-06-03 10:53:11.602;0,374607458
2015-06-03 10:53:11.623;0,406062555
2015-06-03 10:53:11.646;0,401991916
2015-06-03 10:53:11.670;0,415590861
2015-06-03 10:53:11.693;0,40096852
2015-06-03 10:53:11.714;0,412450591
2015-06-03 10:53:11.739;0,423379154
2015-06-03 10:53:11.759;0,422262525
2015-06-03 10:53:11.783;0,424928668
2015-06-03 10:53:11.805;0,422160195
2015-06-03 10:53:11.827;0,420620708
2015-06-03 10:53:11.849;0,421448335
2015-06-03 10:53:11.877;0,421006251
2015-06-03 10:53:11.899;0,412380718
2015-06-03 10:53:11.920;0,425551947
2015-06-03 10:53:11.950;0,413837205
2015-06-03 10:53:11.971;0,425612414
2015-06-03 10:53:11.994;0,412515503
2015-06-03 10:53:12.017;0,415558198
2015-06-03 10:53:12.040;0,413595026
2015-06-03 10:53:12.062;0,422667294
2015-06-03 10:53:12.084;0,425272867
2015-06-03 10:53:12.107;0,412720679
2015-06-03 10:53:12.131;0,413548823
2015-06-03 10:53:12.152;0,42878979
2015-06-03 10:53:12.175;0,426803775
2015-06-03 10:53:12.198;0,413222919
2015-06-03 10:53:12.220;0,423127982
2015-06-03 10:53:12.241;0,415349095
2015-06-03 10:53:12.268;0,422397517
2015-06-03 10:53:12.290;0,425696241
2015-06-03 10:53:12.312;0,41513503
2015-06-03 10:53:12.337;0,42450519
2015-06-03 10:53:12.359;0,41329703
2015-06-03 10:53:12.380;0,413074387
2015-06-03 10:53:12.403;0,408789373
2015-06-03 10:53:12.425;0,42002513
2015-06-03 10:53:12.447;0,42008074
2015-06-03 10:53:12.468;0,413125138
2015-06-03 10:53:12.493;0,417987227
2015-06-03 10:53:12.515;0,423286334
2015-06-03 10:53:12.536;0,418466107
2015-06-03 10:53:12.559;0,412953142
2015-06-03 10:53:12.582;0,418442541
2015-06-03 10:53:12.603;0,416335177
2015-06-03 10:53:12.625;0,424477282
2015-06-03 10:53:12.649;0,425747302
2015-06-03 10:53:12.671;0,419619844
2015-06-03 10:53:12.695;0,414642092
2015-06-03 10:53:12.717;0,421220006
2015-06-03 10:53:12.740;0,419047731
2015-06-03 10:53:12.763;0,425984727
2015-06-03 10:53:12.787;0,417759002
2015-06-03 10:53:12.809;0,424026
2015-06-03 10:53:12.831;0,419527128
2015-06-03 10:53:12.852;0,424863343
2015-06-03 10:53:12.877;0,421197163
2015-06-03 10:53:12.898;0,415139992
2015-06-03 10:53:12.920;0,413185812
2015-06-03 10:53:12.944;0,447785727
2015-06-03 10:53:12.964;0,416488774
2015-06-03 10:53:12.986;0,410040685
2015-06-03 10:53:13.007;0,412474055
2015-06-03 10:53:13.031;0,422099935
2015-06-03 10:53:13.052;0,414162695
2015-06-03 10:53:13.074;0,414502036
2015-06-03 10:53:13.100;0,411827416
2015-06-03 10:53:13.122;0,42103447
2015-06-03 10:53:13.145;0,413520604
2015-06-03 10:53:13.168;0,414302752
2015-06-03 10:53:13.191;0,419382626
2015-06-03 10:53:13.213;0,419410741
2015-06-03 10:53:13.236;0,412324592
2015-06-03 10:53:13.258;0,429171406
2015-06-03 10:53:13.280;0,412418239
2015-06-03 10:53:13.302;0,412208929
2015-06-03 10:53:13.325;0,422881358
2015-06-03 10:53:13.348;0,41272533
2015-06-03 10:53:13.370;0,413051027
2015-06-03 10:53:13.392;0,419391929
2015-06-03 10:53:13.415;0,423719012
2015-06-03 10:53:13.437;0,411915688
2015-06-03 10:53:13.459;0,414846131
2015-06-03 10:53:13.481;0,42388677
2015-06-03 10:53:13.504;0,420624842
2015-06-03 10:53:13.527;0,419731993
2015-06-03 10:53:13.551;0,409682429
2015-06-03 10:53:13.574;0,422211567
2015-06-03 10:53:13.596;0,420796735
2015-06-03 10:53:13.617;0,424128432
2015-06-03 10:53:13.642;0,419201638
2015-06-03 10:53:13.664;0,419289703
2015-06-03 10:53:13.687;0,411064184
2015-06-03 10:53:13.709;0,412552714
2015-06-03 10:53:13.733;0,406281065
2015-06-03 10:53:13.756;0,418089763
2015-06-03 10:53:13.778;0,407923812
2015-06-03 10:53:13.802;0,415572049
2015-06-03 10:53:13.823;0,416288767
2015-06-03 10:53:13.858;0,429846056
2015-06-03 10:53:13.880;0,405104278
2015-06-03 10:53:13.902;0,411855014
2015-06-03 10:53:13.924;0,412562327
2015-06-03 10:53:13.951;0,42367715
2015-06-03 10:53:13.972;0,424975078
2015-06-03 10:53:13.994;0,428678158
2015-06-03 10:53:14.018;0,42358402
2015-06-03 10:53:14.040;0,426952308
2015-06-03 10:53:14.062;0,411692321
2015-06-03 10:53:14.083;0,420033813
2015-06-03 10:53:14.106;0,424570826
